peptide,1,2,3,4,5
PO-CHH-reduced,7111.16,3556.08,2371.06,1778.55,1423.04
DiSul-17,7113.11,3557.06,2371.71,1779.03,1423.43
PO-CHH-reduced,7114.05,3557.53,2372.02,1779.27,1423.62
DiSul-17,7116.27,3558.64,2372.76,1779.82,1424.06
SG-CHH-reduced,7117.15,3559.08,2373.05,1780.04,1424.24
DiSul-17,7117.25,3559.13,2373.09,1780.07,1424.26
SG-CHH-pyro-Q-reduced,7120.31,3560.66,2374.11,1780.83,1424.87
SG-CHH-pyro-Q-reduced,7121.3,3561.15,2374.44,1781.08,1425.07
DiSul-17,7123.09,3562.05,2375.04,1781.53,1425.42
DiSul-17,7124.08,3562.54,2375.36,1781.78,1425.62
PO-CHH-reduced,7128.19,3564.6,2376.73,1782.8,1426.44
DiSul-25,7130.14,3565.57,2377.38,1783.29,1426.83
DiSul-17,7134.28,3567.64,2378.77,1784.33,1427.66
SG-CHH-pyro-Q-reduced,7138.32,3569.67,2380.11,1785.34,1428.47
DiSul-25,7140.12,3570.56,2380.71,1785.79,1428.83
DiSul-17,7141.1,3571.06,2381.04,1786.03,1429.03
DiSul-1,7145.18,3573.09,2382.4,1787.05,1429.84
DiSul-25,7158.13,3579.57,2386.72,1790.29,1432.43
DiSul-20,7160.24,3580.62,2387.42,1790.82,1432.85
DiSul-20,7161.23,3581.12,2387.75,1791.06,1433.05
DiSul-1,7162.21,3581.61,2388.07,1791.31,1433.25
PO-CHH-pyro-Q-reduced,7167.03,3584.02,2389.68,1792.51,1434.21
DiSul-1,7172.19,3586.6,2391.4,1793.8,1435.24
DiSul-1,7173.17,3587.09,2391.73,1794.05,1435.44
DiSul-20,7178.25,3589.63,2393.42,1795.32,1436.46
DiSul-9,7179.23,3590.12,2393.75,1795.56,1436.65
PO-CHH-reduced,7184.06,3592.53,2395.36,1796.77,1437.62
DiSul-1,7184.41,3592.71,2395.48,1796.86,1437.69
DiSul-1,7185.4,3593.2,2395.8,1797.1,1437.89
DiSul-4,7186.34,3593.67,2396.12,1797.34,1438.07
DiSul-4,7187.32,3594.16,2396.45,1797.59,1438.27
DiSul-9,7189.22,3595.11,2397.08,1798.06,1438.65
DiSul-1,7190.2,3595.6,2397.41,1798.31,1438.85
PO-CHH-pyro-Q-reduced,7194.04,3597.53,2398.69,1799.27,1439.61
PO-CHH-pyro-Q-reduced,7195.03,3598.02,2399.01,1799.51,1439.81
PO-CHH-reduced,7201.09,3601.05,2401.03,1801.03,1441.02
SG-CHH-pyro-Q-reduced,7202.17,3601.59,2401.39,1801.3,1441.24
DiSul-1,7202.42,3601.72,2401.48,1801.36,1441.29
DiSul-4,7204.35,3602.68,2402.12,1801.84,1441.68
DiSul-9,7207.23,3604.12,2403.08,1802.56,1442.25
DiSul-17,7209.17,3605.09,2403.73,1803.05,1442.64
PO-CHH-reduced,7211.07,3606.04,2404.36,1803.52,1443.02
PO-CHH-reduced,7212.05,3606.53,2404.69,1803.77,1443.22
DiSul-20,7217.26,3609.14,2406.43,1805.07,1444.26
DiSul-20,7218.25,3609.63,2406.75,1805.32,1444.46
SG-CHH-pyro-Q-reduced,7219.19,3610.1,2407.07,1805.55,1444.65
DiSul-17,7226.19,3613.6,2409.4,1807.3,1446.04
PO-CHH-reduced,7229.08,3615.04,2410.37,1808.03,1446.62
SG-CHH-pyro-Q-reduced,7229.18,3615.09,2410.4,1808.05,1446.64
SG-CHH-pyro-Q-reduced,7230.16,3615.59,2410.73,1808.3,1446.84
DiSul-20,7235.27,3618.14,2412.43,1809.57,1447.86
SG-CHH-pyro-Q-reduced,7235.34,3618.17,2412.45,1809.59,1447.87
DiSul-17,7236.18,3618.59,2412.73,1809.8,1448.04
SG-CHH-reduced,7236.22,3618.61,2412.75,1809.81,1448.05
SG-CHH-pyro-Q-reduced,7236.32,3618.67,2412.78,1809.84,1448.07
DiSul-17,7237.16,3619.08,2413.06,1810.05,1448.24
DiSul-1,7241.43,3621.22,2414.48,1811.11,1449.09
DiSul-1,7242.42,3621.71,2414.81,1811.36,1449.29
DiSul-25,7243.22,3622.11,2415.08,1811.56,1449.45
DiSul-17,7244.36,3622.69,2415.46,1811.85,1449.68
DiSul-17,7245.35,3623.18,2415.79,1812.09,1449.88
SG-CHH-reduced,7246.21,3623.61,2416.07,1812.31,1450.05
SG-CHH-pyro-Q-reduced,7247.19,3624.1,2416.4,1812.55,1450.24
DiSul-25,7253.2,3627.11,2418.41,1814.06,1451.45
SG-CHH-pyro-Q-reduced,7253.35,3627.18,2418.46,1814.09,1451.48
DiSul-17,7254.19,3627.6,2418.73,1814.3,1451.64
DiSul-1,7259.44,3630.23,2420.49,1815.62,1452.7
DiSul-17,7262.38,3631.69,2421.46,1816.35,1453.28
SG-CHH-reduced,7264.22,3632.61,2422.08,1816.81,1453.65
DiSul-25,7271.21,3636.11,2424.41,1818.56,1455.05
PO-CHH-reduced,7273.24,3637.12,2425.08,1819.07,1455.45
PO-CHH-reduced,7274.22,3637.62,2425.41,1819.31,1455.65
DiSul-4,7285.41,3643.21,2429.14,1822.11,1457.89
DiSul-4,7286.39,3643.7,2429.47,1822.35,1458.08
PO-CHH-reduced,7291.25,3646.13,2431.09,1823.57,1459.06
PO-CHH-pyro-Q-reduced,7298.07,3649.54,2433.36,1825.27,1460.42
DiSul-4,7303.42,3652.21,2435.14,1826.61,1461.49
DiSul-17,7308.24,3654.62,2436.75,1827.81,1462.45
DiSul-1,7308.24,3654.63,2436.75,1827.82,1462.45
PO-CHH-reduced,7315.1,3658.05,2439.04,1829.53,1463.83
PO-CHH-pyro-Q-reduced,7325.08,3663.05,2442.37,1832.03,1465.82
DiSul-17,7325.26,3663.13,2442.43,1832.07,1465.86
DiSul-1,7325.27,3663.14,2442.43,1832.07,1465.86
PO-CHH-pyro-Q-reduced,7326.07,3663.54,2442.69,1832.27,1466.02
SG-CHH-pyro-Q-reduced,7331.21,3666.11,2444.41,1833.56,1467.05
PO-CHH-reduced,7332.13,3666.57,2444.71,1833.79,1467.23
DiSul-17,7335.25,3668.13,2445.75,1834.57,1467.86
DiSul-1,7335.25,3668.13,2445.76,1834.57,1467.86
DiSul-17,7336.23,3668.62,2446.08,1834.81,1468.05
DiSul-1,7336.24,3668.62,2446.08,1834.82,1468.05
PO-CHH-reduced,7342.11,3671.56,2448.04,1836.28,1469.23
DiSul-25,7342.29,3671.65,2448.1,1836.33,1469.26
DiSul-9,7342.3,3671.65,2448.1,1836.33,1469.27
DiSul-4,7342.43,3671.72,2448.15,1836.36,1469.29
PO-CHH-reduced,7343.09,3672.05,2448.37,1836.53,1469.43
DiSul-4,7343.41,3672.21,2448.48,1836.61,1469.49
DiSul-17,7345.36,3673.18,2449.12,1837.1,1469.88
DiSul-17,7346.34,3673.67,2449.45,1837.34,1470.07
SG-CHH-pyro-Q-reduced,7348.24,3674.62,2450.08,1837.82,1470.45
DiSul-25,7352.27,3676.64,2451.43,1838.82,1471.26
DiSul-9,7352.28,3676.64,2451.43,1838.83,1471.26
DiSul-17,7353.26,3677.13,2451.76,1839.07,1471.46
DiSul-1,7353.26,3677.14,2451.76,1839.07,1471.46
SG-CHH-pyro-Q-reduced,7358.22,3679.61,2453.41,1840.31,1472.45
SG-CHH-pyro-Q-reduced,7359.21,3680.11,2453.74,1840.56,1472.65
PO-CHH-reduced,7360.12,3680.56,2454.05,1840.79,1472.83
DiSul-4,7360.44,3680.72,2454.15,1840.87,1472.89
DiSul-17,7363.37,3682.19,2455.13,1841.6,1473.48
SG-CHH-reduced,7365.26,3683.14,2455.76,1842.07,1473.86
DiSul-1,7369.53,3685.27,2457.18,1843.14,1474.71
DiSul-25,7370.28,3685.65,2457.43,1843.33,1474.86
DiSul-9,7370.29,3685.65,2457.44,1843.33,1474.86
DiSul-1,7370.51,3685.76,2457.51,1843.38,1474.91
PO-CHH-reduced,7372.31,3686.66,2458.11,1843.83,1475.27
PO-CHH-reduced,7373.29,3687.15,2458.44,1844.08,1475.46
SG-CHH-reduced,7375.25,3688.13,2459.09,1844.57,1475.86
SG-CHH-pyro-Q-reduced,7376.23,3688.62,2459.42,1844.81,1476.05
DiSul-1,7379.28,3690.14,2460.43,1845.58,1476.66
DiSul-1,7387.54,3694.27,2463.18,1847.64,1478.31
PO-CHH-reduced,7390.32,3695.66,2464.11,1848.34,1478.87
SG-CHH-reduced,7393.26,3697.13,2465.09,1849.07,1479.46
DiSul-1,7396.31,3698.66,2466.11,1849.83,1480.07
SG-CHH-pyro-Q-reduced,7398.4,3699.71,2466.81,1850.36,1480.49
SG-CHH-pyro-Q-reduced,7399.39,3700.2,2467.13,1850.6,1480.68
DiSul-1,7406.29,3703.65,2469.44,1852.33,1482.06
DiSul-1,7407.27,3704.14,2469.76,1852.57,1482.26
PO-CHH-pyro-Q-reduced,7411.16,3706.08,2471.06,1853.55,1483.04
DiSul-9,7413.33,3707.17,2471.78,1854.09,1483.47
SG-CHH-pyro-Q-reduced,7416.41,3708.71,2472.81,1854.86,1484.09
DiSul-9,7423.32,3712.16,2475.11,1856.59,1485.47
DiSul-1,7424.3,3712.65,2475.44,1856.83,1485.67
PO-CHH-reduced,7428.18,3714.6,2476.73,1857.8,1486.44
PO-CHH-reduced,7429.33,3715.17,2477.11,1858.09,1486.67
PO-CHH-reduced,7430.31,3715.66,2477.44,1858.33,1486.87
DiSul-17,7432.39,3716.7,2478.14,1858.85,1487.28
DiSul-17,7433.37,3717.19,2478.46,1859.1,1487.48
PO-CHH-pyro-Q-reduced,7438.17,3719.59,2480.06,1860.3,1488.44
PO-CHH-pyro-Q-reduced,7439.15,3720.08,2480.39,1860.54,1488.64
DiSul-9,7441.33,3721.17,2481.11,1861.09,1489.07
PO-CHH-reduced,7445.21,3723.11,2482.41,1862.06,1489.85
PO-CHH-reduced,7447.34,3724.17,2483.12,1862.59,1490.27
DiSul-17,7450.4,3725.7,2484.14,1863.36,1490.89
PO-CHH-reduced,7455.19,3728.1,2485.74,1864.55,1491.85
PO-CHH-reduced,7456.18,3728.59,2486.06,1864.8,1492.04
SG-CHH-pyro-Q-reduced,7460.25,3730.63,2487.42,1865.82,1492.86
DiSul-17,7464.34,3732.67,2488.78,1866.84,1493.67
DiSul-1,7470.52,3735.76,2490.85,1868.39,1494.91
DiSul-1,7471.51,3736.26,2491.17,1868.63,1495.11
PO-CHH-reduced,7473.21,3737.11,2491.74,1869.06,1495.45
SG-CHH-pyro-Q-reduced,7477.28,3739.14,2493.1,1870.08,1496.26
DiSul-17,7481.36,3741.19,2494.46,1871.1,1497.08
SG-CHH-pyro-Q-reduced,7487.26,3744.14,2496.43,1872.57,1498.26
SG-CHH-pyro-Q-reduced,7488.25,3744.63,2496.75,1872.82,1498.46
DiSul-1,7488.53,3744.77,2496.85,1872.89,1498.51
DiSul-17,7491.35,3746.18,2497.79,1873.59,1499.08
DiSul-17,7492.33,3746.67,2498.12,1873.84,1499.27
SG-CHH-reduced,7494.31,3747.66,2498.77,1874.33,1499.67
SG-CHH-pyro-Q-reduced,7497.47,3749.24,2499.83,1875.12,1500.3
DiSul-25,7498.39,3749.7,2500.14,1875.35,1500.48
SG-CHH-pyro-Q-reduced,7498.46,3749.73,2500.16,1875.37,1500.5
SG-CHH-reduced,7504.29,3752.65,2502.1,1876.83,1501.66
SG-CHH-pyro-Q-reduced,7505.28,3753.14,2502.43,1877.07,1501.86
DiSul-25,7508.37,3754.69,2503.46,1877.85,1502.48
DiSul-17,7509.36,3755.18,2503.79,1878.1,1502.68
SG-CHH-pyro-Q-reduced,7515.48,3758.24,2505.83,1879.63,1503.9
DiSul-17,7519.42,3760.21,2507.15,1880.61,1504.69
DiSul-17,7520.41,3760.71,2507.47,1880.86,1504.89
SG-CHH-reduced,7522.3,3761.65,2508.11,1881.33,1505.27
PO-CHH-pyro-Q-reduced,7524.24,3762.62,2508.75,1881.82,1505.65
DiSul-25,7526.38,3763.7,2509.47,1882.35,1506.08
DiSul-1,7535.38,3768.19,2512.47,1884.6,1507.88
DiSul-17,7537.43,3769.22,2513.15,1885.11,1508.29
PO-CHH-reduced,7541.27,3771.14,2514.43,1886.07,1509.06
PO-CHH-pyro-Q-reduced,7551.25,3776.13,2517.76,1888.57,1511.06
PO-CHH-pyro-Q-reduced,7552.24,3776.62,2518.08,1888.81,1511.25
DiSul-1,7552.41,3776.71,2518.14,1888.86,1511.29
SG-CHH-pyro-Q-reduced,7554.49,3777.75,2518.84,1889.38,1511.7
SG-CHH-pyro-Q-reduced,7555.48,3778.24,2519.16,1889.62,1511.9
PO-CHH-reduced,7557.42,3779.22,2519.81,1890.11,1512.29
DiSul-1,7557.55,3779.28,2519.86,1890.14,1512.32
PO-CHH-reduced,7558.29,3779.65,2520.1,1890.33,1512.47
PO-CHH-reduced,7558.41,3779.71,2520.14,1890.36,1512.49
DiSul-1,7558.54,3779.77,2520.18,1890.39,1512.51
DiSul-1,7562.39,3781.7,2521.47,1891.35,1513.28
DiSul-1,7563.38,3782.19,2521.8,1891.6,1513.48
PO-CHH-reduced,7568.28,3784.64,2523.43,1892.83,1514.46
PO-CHH-reduced,7569.26,3785.14,2523.76,1893.07,1514.66
DiSul-9,7569.43,3785.22,2523.82,1893.11,1514.69
SG-CHH-pyro-Q-reduced,7572.5,3786.76,2524.84,1893.88,1515.31
PO-CHH-reduced,7575.43,3788.22,2525.82,1894.61,1515.89
DiSul-1,7575.56,3788.29,2525.86,1894.65,1515.92
DiSul-17,7579.36,3790.19,2527.13,1895.6,1516.68
DiSul-9,7579.42,3790.21,2527.14,1895.61,1516.69
DiSul-1,7580.4,3790.7,2527.47,1895.86,1516.89
PO-CHH-reduced,7586.29,3793.65,2529.43,1897.33,1518.06
DiSul-17,7596.39,3798.7,2532.8,1899.85,1520.08
DiSul-9,7597.43,3799.22,2533.15,1900.11,1520.29
DiSul-17,7606.37,3803.69,2536.13,1902.35,1522.08
DiSul-17,7607.36,3804.18,2536.46,1902.6,1522.28
DiSul-25,7613.42,3807.21,2538.48,1904.11,1523.49
PO-CHH-pyro-Q-reduced,7623.31,3812.16,2541.78,1906.58,1525.47
SG-CHH-pyro-Q-reduced,7623.32,3812.16,2541.78,1906.59,1525.47
DiSul-25,7623.4,3812.2,2541.81,1906.61,1525.49
DiSul-17,7624.38,3812.7,2542.13,1906.85,1525.68
DiSul-17,7634.45,3817.73,2545.49,1909.37,1527.7
DiSul-17,7635.43,3818.22,2545.82,1909.61,1527.89
PO-CHH-reduced,7640.34,3820.67,2547.45,1910.84,1528.87
SG-CHH-pyro-Q-reduced,7640.34,3820.68,2547.45,1910.84,1528.87
DiSul-25,7641.41,3821.21,2547.81,1911.11,1529.09
DiSul-1,7644.59,3822.8,2548.87,1911.9,1529.72
DiSul-1,7645.57,3823.29,2549.2,1912.15,1529.92
PO-CHH-pyro-Q-reduced,7650.32,3825.66,2550.78,1913.34,1530.87
SG-CHH-pyro-Q-reduced,7650.33,3825.67,2550.78,1913.34,1530.87
DiSul-17,7650.4,3825.7,2550.81,1913.36,1530.89
PO-CHH-pyro-Q-reduced,7651.3,3826.16,2551.11,1913.58,1531.07
SG-CHH-pyro-Q-reduced,7651.31,3826.16,2551.11,1913.58,1531.07
DiSul-17,7652.46,3826.73,2551.49,1913.87,1531.3
PO-CHH-reduced,7657.36,3829.19,2553.13,1915.1,1532.28
SG-CHH-reduced,7657.37,3829.19,2553.13,1915.1,1532.28
PO-CHH-reduced,7660.43,3830.72,2554.15,1915.86,1532.89
PO-CHH-reduced,7661.42,3831.21,2554.48,1916.11,1533.09
DiSul-1,7662.6,3831.8,2554.87,1916.41,1533.33
DiSul-1,7663.48,3832.24,2555.16,1916.62,1533.5
PO-CHH-reduced,7667.35,3834.18,2556.45,1917.59,1534.28
SG-CHH-reduced,7667.35,3834.18,2556.46,1917.59,1534.28
DiSul-17,7667.43,3834.22,2556.48,1917.61,1534.29
PO-CHH-reduced,7668.33,3834.67,2556.78,1917.84,1534.47
SG-CHH-pyro-Q-reduced,7668.34,3834.67,2556.78,1917.84,1534.47
DiSul-17,7677.41,3839.21,2559.81,1920.11,1536.29
DiSul-17,7678.4,3839.7,2560.14,1920.35,1536.49
PO-CHH-reduced,7678.44,3839.73,2560.15,1920.37,1536.49
DiSul-1,7680.5,3840.75,2560.84,1920.88,1536.91
SG-CHH-pyro-Q-reduced,7682.59,3841.8,2561.53,1921.4,1537.32
SG-CHH-pyro-Q-reduced,7683.57,3842.29,2561.86,1921.65,1537.52
DiSul-25,7684.45,3842.73,2562.16,1921.87,1537.7
PO-CHH-reduced,7685.36,3843.18,2562.46,1922.1,1537.88
SG-CHH-reduced,7685.36,3843.19,2562.46,1922.1,1537.88
DiSul-1,7690.49,3845.75,2564.17,1923.38,1538.9
DiSul-1,7691.47,3846.24,2564.5,1923.62,1539.1
SG-CHH-pyro-Q-reduced,7694.35,3847.68,2565.46,1924.34,1539.68
DiSul-25,7694.44,3847.72,2565.48,1924.37,1539.69
DiSul-17,7695.42,3848.21,2565.81,1924.61,1539.89
DiSul-9,7697.53,3849.27,2566.51,1925.14,1540.31
SG-CHH-pyro-Q-reduced,7700.6,3850.8,2567.54,1925.91,1540.93
DiSul-9,7707.51,3854.26,2569.84,1927.63,1542.31
DiSul-1,7708.5,3854.75,2570.17,1927.88,1542.51
SG-CHH-pyro-Q-reduced,7711.38,3856.19,2571.13,1928.6,1543.08
DiSul-25,7712.45,3856.73,2571.49,1928.87,1543.3
SG-CHH-pyro-Q-reduced,7721.36,3861.19,2574.46,1931.1,1545.08
SG-CHH-pyro-Q-reduced,7722.35,3861.68,2574.79,1931.34,1545.28
DiSul-9,7725.52,3863.27,2575.85,1932.14,1545.91
SG-CHH-reduced,7728.41,3864.71,2576.81,1932.86,1546.49
SG-CHH-reduced,7738.39,3869.7,2580.14,1935.35,1548.48
SG-CHH-pyro-Q-reduced,7739.38,3870.19,2580.46,1935.6,1548.68
PO-CHH-reduced,7747.46,3874.24,2583.16,1937.62,1550.3
PO-CHH-reduced,7748.45,3874.73,2583.49,1937.87,1550.5
SG-CHH-reduced,7756.4,3878.7,2586.14,1939.86,1552.09
DiSul-1,7759.61,3880.31,2587.21,1940.66,1552.73
DiSul-1,7760.6,3880.8,2587.54,1940.91,1552.93
DiSul-17,7763.48,3882.25,2588.5,1941.63,1553.5
PO-CHH-reduced,7765.48,3883.24,2589.16,1942.12,1553.9
DiSul-1,7776.56,3888.78,2592.86,1944.9,1556.12
DiSul-1,7777.62,3889.32,2593.21,1945.16,1556.33
PO-CHH-pyro-Q-reduced,7779.41,3890.21,2593.81,1945.61,1556.69
DiSul-17,7780.51,3890.76,2594.18,1945.88,1556.91
SG-CHH-pyro-Q-reduced,7785.6,3893.3,2595.87,1947.16,1557.93
SG-CHH-pyro-Q-reduced,7786.58,3893.79,2596.2,1947.4,1558.12
DiSul-17,7790.5,3895.75,2597.5,1948.38,1558.91
DiSul-17,7791.48,3896.24,2597.83,1948.63,1559.1
DiSul-1,7793.59,3897.3,2598.53,1949.15,1559.52
PO-CHH-reduced,7796.44,3898.72,2599.48,1949.87,1560.09
DiSul-17,7797.51,3899.26,2599.84,1950.13,1560.31
DiSul-25,7797.54,3899.27,2599.85,1950.14,1560.31
DiSul-17,7798.5,3899.75,2600.17,1950.38,1560.51
DiSul-1,7803.57,3902.29,2601.86,1951.65,1561.52
SG-CHH-pyro-Q-reduced,7803.61,3902.31,2601.87,1951.66,1561.53
DiSul-1,7804.55,3902.78,2602.19,1951.89,1561.72
PO-CHH-pyro-Q-reduced,7806.42,3903.71,2602.81,1952.36,1562.09
PO-CHH-pyro-Q-reduced,7807.41,3904.21,2603.14,1952.61,1562.29
DiSul-25,7807.52,3904.26,2603.18,1952.64,1562.31
DiSul-17,7808.51,3904.76,2603.51,1952.88,1562.51
DiSul-9,7810.61,3905.81,2604.21,1953.41,1562.93
PO-CHH-reduced,7813.46,3907.24,2605.16,1954.12,1563.5
DiSul-17,7815.52,3908.27,2605.85,1954.64,1563.91
DiSul-9,7820.6,3910.8,2607.54,1955.91,1564.93
DiSul-1,7821.58,3911.29,2607.87,1956.15,1565.12
PO-CHH-reduced,7823.45,3912.23,2608.49,1956.62,1565.5
PO-CHH-reduced,7824.43,3912.72,2608.82,1956.86,1565.69
DiSul-25,7825.53,3913.27,2609.18,1957.14,1565.91
DiSul-17,7826.52,3913.76,2609.51,1957.38,1566.11
PO-CHH-reduced,7834.5,3917.75,2612.17,1959.38,1567.71
PO-CHH-reduced,7835.48,3918.24,2612.5,1959.63,1567.9
DiSul-9,7838.61,3919.81,2613.54,1960.41,1568.53
PO-CHH-reduced,7841.46,3921.23,2614.49,1961.12,1569.1
DiSul-25,7843.54,3922.28,2615.19,1961.64,1569.51
SG-CHH-pyro-Q-reduced,7850.46,3925.73,2617.49,1963.37,1570.9
PO-CHH-reduced,7852.51,3926.76,2618.17,1963.88,1571.31
SG-CHH-pyro-Q-reduced,7867.48,3934.24,2623.17,1967.63,1574.3
SG-CHH-pyro-Q-reduced,7872.63,3936.82,2624.88,1968.91,1575.33
SG-CHH-pyro-Q-reduced,7873.61,3937.31,2625.21,1969.16,1575.53
SG-CHH-pyro-Q-reduced,7877.47,3939.24,2626.49,1970.12,1576.3
SG-CHH-pyro-Q-reduced,7878.45,3939.73,2626.82,1970.37,1576.5
SG-CHH-reduced,7884.51,3942.76,2628.84,1971.88,1577.71
SG-CHH-pyro-Q-reduced,7890.64,3945.82,2630.88,1973.42,1578.93
PO-CHH-pyro-Q-reduced,7894.44,3947.72,2632.15,1974.37,1579.69
SG-CHH-reduced,7894.49,3947.75,2632.17,1974.38,1579.7
SG-CHH-pyro-Q-reduced,7895.48,3948.24,2632.5,1974.63,1579.9
DiSul-1,7904.62,3952.81,2635.54,1976.91,1581.73
DiSul-17,7910.6,3955.8,2637.54,1978.4,1582.93
PO-CHH-reduced,7911.46,3956.24,2637.83,1978.62,1583.1
DiSul-17,7911.58,3956.29,2637.87,1978.65,1583.12
SG-CHH-reduced,7912.5,3956.76,2638.17,1978.88,1583.31
DiSul-17,7919.59,3960.3,2640.53,1980.65,1584.72
PO-CHH-pyro-Q-reduced,7921.45,3961.23,2641.15,1981.12,1585.1
DiSul-1,7921.64,3961.33,2641.22,1981.17,1585.14
PO-CHH-pyro-Q-reduced,7922.43,3961.72,2641.48,1981.36,1585.29
DiSul-1,7922.68,3961.84,2641.56,1981.42,1585.34
DiSul-1,7923.66,3962.33,2641.89,1981.67,1585.54
PO-CHH-reduced,7928.49,3964.75,2643.5,1982.88,1586.5
DiSul-17,7928.61,3964.81,2643.54,1982.91,1586.53
DiSul-1,7931.63,3966.32,2644.55,1983.66,1587.13
DiSul-1,7932.61,3966.81,2644.88,1983.91,1587.33
DiSul-17,7936.61,3968.81,2646.21,1984.91,1588.13
PO-CHH-reduced,7938.48,3969.74,2646.83,1985.37,1588.5
DiSul-9,7938.67,3969.84,2646.9,1985.42,1588.54
PO-CHH-reduced,7939.46,3970.23,2647.16,1985.62,1588.7
DiSul-1,7940.69,3970.85,2647.57,1985.93,1588.94
DiSul-17,7946.6,3973.8,2649.54,1987.4,1590.13
DiSul-17,7947.58,3974.29,2649.87,1987.65,1590.32
DiSul-9,7948.66,3974.83,2650.22,1987.92,1590.54
PO-CHH-reduced,7949.52,3975.27,2650.51,1988.14,1590.71
DiSul-1,7949.64,3975.32,2650.55,1988.17,1590.73
PO-CHH-reduced,7950.51,3975.76,2650.84,1988.38,1590.91
DiSul-25,7953.64,3977.32,2651.88,1989.17,1591.53
PO-CHH-reduced,7956.49,3978.75,2652.83,1989.88,1592.1
SG-CHH-pyro-Q-reduced,7959.66,3980.33,2653.89,1990.67,1592.74
SG-CHH-pyro-Q-reduced,7960.64,3980.83,2654.22,1990.92,1592.94
DiSul-25,7963.62,3982.32,2655.21,1991.66,1593.53
DiSul-17,7964.61,3982.81,2655.54,1991.91,1593.73
PO-CHH-pyro-Q-reduced,7965.47,3983.24,2655.83,1992.12,1593.9
DiSul-9,7966.67,3983.84,2656.23,1992.42,1594.14
PO-CHH-reduced,7967.53,3984.27,2656.52,1992.64,1594.31
DiSul-1,7967.65,3984.33,2656.56,1992.67,1594.34
SG-CHH-pyro-Q-reduced,7977.67,3989.34,2659.9,1995.17,1596.34
SG-CHH-pyro-Q-reduced,7978.55,3989.78,2660.19,1995.39,1596.52
DiSul-25,7981.63,3991.32,2661.22,1996.16,1597.13
PO-CHH-reduced,7982.5,3991.75,2661.51,1996.38,1597.31
DiSul-17,7982.62,3991.81,2661.54,1996.41,1597.33
DiSul-9,7984.68,3992.84,2662.23,1996.93,1597.74
PO-CHH-pyro-Q-reduced,7992.49,3996.75,2664.83,1998.88,1599.3
PO-CHH-pyro-Q-reduced,7993.47,3997.24,2665.16,1999.12,1599.5
SG-CHH-pyro-Q-reduced,7995.58,3998.29,2665.86,1999.65,1599.92
PO-CHH-reduced,7999.53,4000.27,2667.18,2000.64,1600.71
DiSul-25,7999.64,4000.33,2667.22,2000.67,1600.74
DiSul-1,8003.69,4002.35,2668.57,2001.68,1601.54
SG-CHH-pyro-Q-reduced,8005.56,4003.28,2669.19,2002.15,1601.92
SG-CHH-pyro-Q-reduced,8006.55,4003.78,2669.52,2002.39,1602.12
PO-CHH-reduced,8009.51,4005.26,2670.51,2003.13,1602.71
PO-CHH-reduced,8010.5,4005.75,2670.84,2003.38,1602.91
SG-CHH-reduced,8012.6,4006.81,2671.54,2003.91,1603.33
DiSul-1,8020.71,4010.86,2674.24,2005.93,1604.95
DiSul-17,8021.63,4011.32,2674.55,2006.16,1605.13
SG-CHH-reduced,8022.59,4011.8,2674.87,2006.4,1605.32
DiSul-17,8022.61,4011.81,2674.88,2006.41,1605.33
SG-CHH-pyro-Q-reduced,8023.57,4012.29,2675.2,2006.65,1605.52
PO-CHH-reduced,8027.52,4014.27,2676.51,2007.64,1606.31
DiSul-1,8030.7,4015.85,2677.57,2008.43,1606.95
DiSul-1,8031.68,4016.34,2677.9,2008.68,1607.14
DiSul-1,8035.76,4018.38,2679.26,2009.7,1607.96
DiSul-1,8036.74,4018.88,2679.59,2009.94,1608.16
DiSul-9,8037.74,4019.37,2679.92,2010.19,1608.35
DiSul-25,8038.66,4019.83,2680.22,2010.42,1608.54
DiSul-17,8039.64,4020.32,2680.55,2010.67,1608.73
SG-CHH-reduced,8040.6,4020.8,2680.87,2010.91,1608.93
DiSul-9,8047.72,4024.37,2683.25,2012.69,1610.35
DiSul-1,8048.71,4024.86,2683.57,2012.93,1610.55
DiSul-1,8053.77,4027.39,2685.26,2014.2,1611.56
DiSul-25,8056.67,4028.84,2686.23,2014.92,1612.14
DiSul-9,8065.73,4033.37,2689.25,2017.19,1613.95
DiSul-1,8066.72,4033.86,2689.58,2017.44,1614.15
SG-CHH-pyro-Q-reduced,8074.69,4037.85,2692.23,2019.43,1615.74
SG-CHH-pyro-Q-reduced,8075.67,4038.34,2692.56,2019.67,1615.94
PO-CHH-pyro-Q-reduced,8078.56,4039.78,2693.52,2020.4,1616.52
DiSul-9,8083.75,4042.38,2695.25,2021.69,1617.56
SG-CHH-pyro-Q-reduced,8091.63,4046.32,2697.88,2023.66,1619.13
SG-CHH-pyro-Q-reduced,8092.7,4046.85,2698.24,2023.93,1619.35
PO-CHH-reduced,8095.59,4048.3,2699.2,2024.65,1619.92
PO-CHH-pyro-Q-reduced,8105.57,4053.29,2702.53,2027.15,1621.92
PO-CHH-pyro-Q-reduced,8106.55,4053.78,2702.86,2027.39,1622.12
SG-CHH-pyro-Q-reduced,8108.66,4054.83,2703.56,2027.92,1622.54
PO-CHH-reduced,8112.59,4056.8,2704.87,2028.9,1623.32
PO-CHH-reduced,8112.61,4056.81,2704.88,2028.91,1623.33
PO-CHH-reduced,8113.57,4057.29,2705.2,2029.15,1623.52
